"","job_id","task_index","start_time","end_time","task_duration","number_of_entries","avg_cpu_rate","avg_memory_usage","avg_disk_io_time","avg_disk_space_usage","stdev_cpu_rate","stdev_memory_usage","stdev_disk_io_time","stdev_disk_space_usage","var_cpu_rate","var_memory_usage","var_disk_io_time","var_disk_usage_space","median_cpu_rate","median_memory_usage","median_disk_io_time","median_disk_space_usage","max_cpu_time","max_memory_usage","max_disk_io_time","max_disk_usage_space"
"535477",6255844009,1330,6.3961e+10,7.38e+10,9.839e+09,34,0.16994,0.0597058823529412,0.00726889411764706,1.93537941176471e-06,0.07155432922125,0.0167546836721985,0.0164698859843516,1.54822867443771e-06,0.00512002203030303,0.000280719424955437,0.00027125714433754,2.39701202835116e-12,0.203,0.0658,0.0011205,1.907e-06,0.3379,0.06592,NA,4.768e-06
"535484",6255844009,1337,6.396e+10,7.35e+10,9.54e+09,33,0.195026666666667,0.0592675757575758,0.00222289696969697,2.22517878787879e-06,0.0626849600515679,0.0166130086510359,0.00710209363196361,1.66320492362591e-06,0.00392940421666667,0.000275992056439394,5.04397339571781e-05,2.76625061797348e-12,0.217,0.06396,0.0003147,1.907e-06,0.479,0.06592,NA,4.768e-06
"535497",6255844009,1350,6.3965e+10,7.38e+10,9.835e+09,34,0.176669411764706,0.0590326470588235,0.0042694,2.13170294117647e-06,0.0634265491654515,0.0159587806758391,0.0112293607157147,1.64442077146558e-06,0.00402292713903744,0.000254682680659537,0.000126098542083636,2.70411967362745e-12,0.2041,0.06396,0.00047925,1.907e-06,0.4341,0.06531,NA,4.768e-06
"535509",6255844009,1362,6.3954e+10,7.38e+10,9.846e+09,34,0.174312058823529,0.0474638235294118,0.00142189705882353,1.99148823529412e-06,0.0533849051290044,0.012773899054667,0.00542331756955962,1.43523522742414e-06,0.0028499480956328,0.000163172497058824,2.94123734602941e-05,2.05990015803922e-12,0.1974,0.04999,0.00025225,1.907e-06,0.4482,0.06183,NA,4.768e-06
"535522",6255844009,1375,6.3956e+10,7.35e+10,9.544e+09,33,0.180888181818182,0.0578057575757576,0.00169671212121212,2.05181515151515e-06,0.0579320435647743,0.0164776158830516,0.00498598727396074,1.49126021688059e-06,0.00335612167159091,0.000271511825189394,2.48600690960985e-05,2.22385703445076e-12,0.2041,0.06409,0.0002508,1.907e-06,0.4585,0.06409,NA,4.768e-06
"535531",6255844009,1384,6.3961e+10,7.38e+10,9.839e+09,34,0.163051176470588,0.0556176470588235,0.00447710882352941,1.82320294117647e-06,0.0665564923302096,0.0173443294477725,0.00899338989370654,1.41592518238511e-06,0.00442976667130125,0.00030082576399287,8.08810617802228e-05,2.0048441221123e-12,0.18225,0.06226,0.001222,1.907e-06,6.93,0.06592,NA,3.815e-06
"535563",6255844009,1416,6.3957e+10,7.35e+10,9.543e+09,33,0.155353333333333,0.0474809090909091,0.00147117272727273,1.87845151515152e-06,0.0511875740943705,0.0143558368712077,0.00477594657968925,1.4001680446292e-06,0.00262016774166667,0.000206090052272727,2.28096657320455e-05,1.96047055320076e-12,0.1697,0.05072,0.0003138,1.907e-06,0.4683,0.05878,NA,3.815e-06
"535578",6255844009,1431,6.3957e+10,7.38e+10,9.826e+09,38,0.179873605263158,0.0538235789473684,0.00355337631578947,2.30881315789474e-06,0.0863981350203934,0.0220030069500728,0.00728112336879317,1.78245868231118e-06,0.00746463773500213,0.00048413231484495,5.30147575115861e-05,3.17715895414651e-12,0.2274,0.064025,0.0002909,1.907e-06,0.4902,0.0658,NA,4.768e-06
"535589",6255844009,1442,6.3955e+10,7.35e+10,9.545e+09,33,0.178905151515151,0.0590124242424242,0.00175832727272727,2.02293636363636e-06,0.0549779973103566,0.0164206194748978,0.00555418936891743,1.44554341313617e-06,0.00302258018825758,0.000269636743939394,3.08490195457954e-05,2.08959575926136e-12,0.1956,0.06409,0.0001726,1.907e-06,0.4204,0.06519,NA,4.768e-06
"535594",6255844009,1447,6.3963e+10,7.35e+10,9.054e+09,37,0.153601405405405,0.0461237837837838,0.00331167027027027,1.13405405405405e-06,0.0852382859643285,0.0249748894282227,0.00764137689562791,1.1425674523231e-06,0.00726556539413664,0.000623745101951952,5.8390640861036e-05,1.30546038310811e-12,0.2083,0.06311,0.0003977,9.537e-07,0.4326,0.06409,NA,3.815e-06
"535611",6255844009,1464,6.3988e+10,7.38e+10,9.341e+09,38,0.153335131578947,0.0518204736842105,0.0036810925,1.33009736842105e-06,0.0743205004682227,0.0238667414161132,0.00709465284198978,1.24522258109921e-06,0.00552353678984709,0.000569621345823613,5.03340989483537e-05,1.55057927647937e-12,0.1918,0.06396,0.0004163,9.537e-07,0.4443,0.06506,NA,3.815e-06
"535629",6255844009,1482,6.4008e+10,7.35e+10,9.492e+09,33,0.160427878787879,0.0582112121212121,0.00283314545454545,1.87845151515152e-06,0.0540564214361703,0.0178330244486135,0.00718779805925861,1.4001680446292e-06,0.00292209669848485,0.000318016760984848,5.16644409406818e-05,1.96047055320076e-12,0.1809,0.06396,0.0003052,1.907e-06,0.4033,0.06592,NA,3.815e-06
"535644",6255844009,1497,6.4034e+10,7.38e+10,9.766e+09,34,0.151495,0.0576329411764706,0.00162376470588235,1.79514411764706e-06,0.0570716651158078,0.0195635174580076,0.0042729340702161,1.38435911354944e-06,0.00325717495909091,0.000382731215329768,1.82579655684135e-05,1.91645015526738e-12,0.1699,0.064205,0.00026705,1.907e-06,0.4829,0.06592,NA,3.815e-06
"535655",6255844009,1508,6.405e+10,7.38e+10,9.75e+09,34,0.154678529411765,0.046874705882353,0.000962655882352941,1.76707647058824e-06,0.0513133213333213,0.0136478172825379,0.00320943870162834,1.31003411846822e-06,0.00263305694625668,0.00018626291657754,1.03004967795098e-05,1.7161893915508e-12,0.17065,0.05133,0.00017785,1.907e-06,0.4014,0.05463,NA,3.815e-06
"535657",6255844009,1510,6.405e+10,7.38e+10,9.75e+09,34,0.154109117647059,0.0473952941176471,0.00103490294117647,1.82319411764706e-06,0.0511097248866176,0.0143530033253089,0.00341660790723918,1.35626034015132e-06,0.00261220397798574,0.000206008704456328,1.16732095918093e-05,1.83944211026738e-12,0.16895,0.05115,0.00019405,1.907e-06,0.4043,0.05841,NA,3.815e-06
"535658",6255844009,1511,6.405e+10,7.35e+10,9.45e+09,33,0.150052424242424,0.0591387878787879,0.00183968787878788,1.84954242424242e-06,0.0466597753042103,0.0165261580073787,0.00596284689471803,1.36842359031074e-06,0.00217713463143939,0.000273113898484848,3.55555430898485e-05,1.87258312251894e-12,0.166,0.06396,0.0001764,1.907e-06,0.4458,0.06555,NA,3.815e-06
"535672",6255844009,1525,6.4083e+10,7.35e+10,9.417e+09,33,0.196453333333333,0.0540306060606061,0.00227638181818182,1.93626060606061e-06,0.0609606716799172,0.0164386896792662,0.00542009055167984,1.37971857500438e-06,0.00371620349166666,0.000270230518371212,2.93773815884091e-05,1.90362334621212e-12,0.2158,0.0611,0.0003033,1.907e-06,0.6611,0.06445,NA,3.815e-06
"535673",6255844009,1526,6.4083e+10,7.38e+10,9.717e+09,34,0.178133529411765,0.0581291176470588,0.00517433529411765,2.04758529411765e-06,0.0623683615830953,0.0168225525695549,0.0113607903747637,1.54194496995945e-06,0.00388981252655971,0.000282998274955437,0.000129067557939323,2.37759429038324e-12,0.20765,0.06396,0.00057745,1.907e-06,0.4609,0.06592,NA,4.768e-06
"535698",6255844009,1551,6.4126e+10,7.38e+10,9.667e+09,38,0.159515052631579,0.0547263157894737,0.007056305,1.10420526315789e-06,0.0775920477002732,0.0208832882133127,0.0143684252324922,1.00449260633803e-06,0.00602052586632148,0.000436111726600284,0.000206451643661718,1.00900539618777e-12,0.198,0.06409,0.00023845,9.537e-07,0.4575,0.06555,NA,2.861e-06
"535711",6255844009,1564,6.4136e+10,7.38e+10,9.62e+09,39,0.15424641025641,0.0506992307692308,0.0061921687948718,1.58944102564103e-06,0.0972376655957529,0.0247433089716472,0.0135260627676084,1.6127250716392e-06,0.00945516361051147,0.000612231338866397,0.000182954373993282,2.60088215669366e-12,0.219,0.06384,0.0003319,9.537e-07,0.3779,0.06592,NA,4.768e-06
"535733",6255844009,1586,6.4162e+10,7.35e+10,9.338e+09,33,0.151634848484848,0.0573921212121212,0.00319876666666667,1.73393636363636e-06,0.0565610931936219,0.0189250764129197,0.00948959487147853,1.35830094346259e-06,0.00319915726325758,0.000358158517234848,9.00524108247917e-05,1.84498145301136e-12,0.1729,0.06409,0.0001917,1.907e-06,0.3799,0.06604,NA,3.815e-06
"535787",6255844009,1640,6.4213e+10,7.38e+10,9.587e+09,33,0.181064545454545,0.0590463636363636,0.00879102727272727,1.8784303030303e-06,0.0792834474406113,0.0157490410061577,0.0189471063160261,1.59020042791091e-06,0.00628586503806818,0.000248032292613636,0.000358992837750796,2.52873740092803e-12,0.2195,0.06409,0.0002174,1.907e-06,0.4741,0.06519,NA,4.768e-06
"535883",6255844009,1736,6.4211e+10,7.35e+10,9.289e+09,32,0.1918278125,0.0593765625,0.002620396875,2.175528125e-06,0.0553926376110769,0.0159579810367778,0.00527761912794655,1.5365084308964e-06,0.0030683443015121,0.000254657158770161,2.78532636596673e-05,2.36085815821573e-12,0.2123,0.06396,0.0003395,1.907e-06,0.4639,0.06592,NA,4.768e-06
"535904",6255844009,1757,6.4215e+10,7.38e+10,9.576e+09,37,0.156198689189189,0.0535751351351351,0.00245076216216216,1.36605135135135e-06,0.0718423624257141,0.0205902792088378,0.00518873699668337,1.35881855272668e-06,0.00516132503890766,0.000423959597897898,2.69229916207508e-05,1.84638785923423e-12,0.1848,0.06396,0.0002689,9.537e-07,0.4805,0.06592,NA,3.815e-06
"535928",6255844009,1781,6.4231e+10,7.38e+10,9.558e+09,37,0.168383162162162,0.0541443243243243,0.00312801891891892,1.15978648648649e-06,0.0763034001745348,0.0204654977327073,0.00643444192658358,9.30396693818216e-07,0.0058222088781952,0.000418836597447447,4.14020429065766e-05,8.65638007867868e-13,0.1982,0.06372,0.0003939,9.537e-07,0.459,0.06458,NA,2.861e-06
"535953",6255844009,1806,6.4241e+10,7.38e+10,9.435e+09,35,0.172557714285714,0.0557054285714286,0.00371483714285714,1.96180571428571e-06,0.0734051285307904,0.0208220888570227,0.0102327757678046,1.61815731274494e-06,0.00538831289462185,0.000433559384369748,0.000104709699914168,2.61843308878992e-12,0.2053,0.06372,0.0002909,1.907e-06,0.3477,0.06592,NA,4.768e-06
"535980",6255844009,1833,6.4249e+10,7.35e+10,9.251e+09,32,0.163303125,0.05930484375,0.013021646875,1.60931875e-06,0.0826263212548695,0.0153793079191351,0.0228368226488174,1.42156818552214e-06,0.0068271089641129,0.000236523112071573,0.000521520468693539,2.02085610608871e-12,0.21055,0.06409,0.00077295,1.43035e-06,0.5547,0.06616,NA,3.815e-06
"536009",6255844009,1862,6.4252e+10,7.35e+10,9.245e+09,36,0.151643611111111,0.0501598888888889,0.00160777138888889,1.40399166666667e-06,0.0567841067378529,0.0206872060500864,0.00387995027545984,1.21674401565936e-06,0.00322443477801587,0.00042796049415873,1.50540141400409e-05,1.48046599964286e-12,0.1715,0.056855,0.0003939,9.537e-07,0.417,0.06543,NA,3.815e-06
"536017",6255844009,1870,6.4254e+10,7.38e+10,9.546e+09,33,0.15902,0.0534381818181818,0.00533272757575758,1.82064242424242e-06,0.071197921493538,0.016205398108066,0.0123173922033554,1.39769197608734e-06,0.005069144025,0.000262614927840909,0.000151718150691281,1.95354286001894e-12,0.176,0.05701,0.0003109,1.907e-06,0.5752,0.06519,NA,3.815e-06
"536033",6255844009,1886,6.4256e+10,7.38e+10,9.544e+09,33,0.158404696969697,0.0583790909090909,0.00532003939393939,1.67614848484849e-06,0.0655887278560905,0.0166603510173924,0.011561128890163,1.39088314235983e-06,0.0043018812217803,0.000277567296022727,0.000133659701214962,1.93455591570076e-12,0.1902,0.06384,0.0002594,1.907e-06,0.394,0.06555,NA,3.815e-06
"536133",6255844009,1986,6.4635e+10,7.38e+10,9.165e+09,32,0.1687515625,0.0581403125,0.00225386875,1.817934375e-06,0.0634232524323118,0.018371251118014,0.00491259758254472,1.37802620992195e-06,0.00402250894909274,0.000337502867641129,2.41336150080242e-05,1.89895623523185e-12,0.1947,0.06506,0.00054885,1.907e-06,0.6699,0.06689,NA,3.815e-06
"536154",6255844009,2007,6.4643e+10,7.38e+10,9.157e+09,32,0.1640165625,0.058290625,0.003655290625,1.877559375e-06,0.0597838256586434,0.0170619001962399,0.00921374910318058,1.42256262651628e-06,0.00357410581038306,0.000291108438306452,8.48931725363609e-05,2.02368442636089e-12,0.1898,0.06396,0.00018025,1.907e-06,0.3574,0.06543,NA,3.815e-06
"536173",6255844009,2026,6.464e+10,7.38e+10,9.16e+09,32,0.173303125,0.0592596875,0.0020615,1.937153125e-06,0.0500165294250391,0.0160559189135116,0.00479809977413774,1.38069885856925e-06,0.00250165321572581,0.000257792532157258,2.30217614425806e-05,1.90632933805444e-12,0.1897,0.06396,0.0002084,1.907e-06,0.4023,0.06592,NA,3.815e-06
"536182",6255844009,2035,6.4634e+10,7.38e+10,9.166e+09,32,0.1649671875,0.059258125,0.001533253125,1.96695625e-06,0.048754337456958,0.0160227051474442,0.0056864670951181,1.34742770538905e-06,0.00237698542086694,0.000256727080241936,3.23359080238609e-05,1.81556142125e-12,0.1753,0.06409,0.0002074,1.907e-06,0.502,0.06458,NA,3.815e-06
"536196",6255844009,2049,6.4644e+10,7.35e+10,8.844e+09,35,0.150708857142857,0.0532908857142857,0.0102561805714286,1.60763428571429e-06,0.0869973416352284,0.0219403586983004,0.0189808704597497,1.49498777546504e-06,0.00756853745159664,0.000481379339810084,0.0003602734434098,2.23498844878992e-12,0.207,0.06409,0.0004139,9.537e-07,0.4712,0.06409,NA,3.815e-06
"536223",6255844009,2076,6.4642e+10,7.38e+10,9.158e+09,32,0.180811875,0.05840125,0.0075835375,1.847703125e-06,0.0851243267393204,0.0165731099248344,0.0159095907980213,1.56869343239163e-06,0.00724615100282258,0.000274667972580645,0.000253115079360484,2.46079908482863e-12,0.22545,0.06396,0.00027325,1.907e-06,0.4766,0.06592,NA,4.768e-06
"536230",6255844009,2083,6.4649e+10,7.38e+10,9.151e+09,32,0.159528125,0.05949375,0.003517871875,1.87755e-06,0.0507373835223452,0.0163715106107353,0.0062681292982441,1.35926905689501e-06,0.00257428208669355,0.000268026359677419,3.92894448995061e-05,1.84761236903226e-12,0.1788,0.06396,0.0009828,1.907e-06,0.4595,0.06592,NA,3.815e-06
"536242",6255844009,2095,6.4636e+10,7.38e+10,9.154e+09,36,0.157311,0.0528930555555555,0.00543963694444444,9.27086111111111e-07,0.0812753411382743,0.022112374404966,0.0119326617737964,7.72484217186078e-07,0.00660568107714286,0.000488957101825397,0.000142388417007822,5.96731865801587e-13,0.19335,0.06335,0.00045015,9.537e-07,0.4292,0.06506,NA,1.907e-06
"536247",6255844009,2100,6.4638e+10,7.35e+10,8.844e+09,35,0.153936522857143,0.0480172571428572,0.00253282857142857,1.47137714285714e-06,0.0950401936822029,0.026190261522337,0.00633239610674262,1.43229847942671e-06,0.00903263841515064,0.000685929798608404,4.00992404526891e-05,2.05147893416807e-12,0.2075,0.06396,0.0002594,9.537e-07,0.4648,0.06396,NA,3.815e-06
"536257",6255844009,2110,6.4637e+10,7.38e+10,9.163e+09,32,0.1600646875,0.0583625,0.0022364875,2.05635e-06,0.0547208213591662,0.0171957946847103,0.00610298989807191,1.4556682405176e-06,0.00299436829022177,0.00029569535483871,3.72464856959677e-05,2.11897002645161e-12,0.1814,0.06396,0.000299,1.907e-06,0.749,0.06506,NA,4.768e-06
"536260",6255844009,2113,6.4635e+10,7.35e+10,8.865e+09,31,0.161787741935484,0.0587383870967742,0.00566482580645161,1.81506129032258e-06,0.0630525785732129,0.0162801159080178,0.0132218555261347,1.40070761538051e-06,0.00397562766473118,0.000265042173978495,0.000174817463553979,1.96198182378495e-12,0.1897,0.06396,0.0009727,1.907e-06,0.4585,0.0658,NA,3.815e-06
"536286",6255844009,2139,6.4641e+10,7.38e+10,9.159e+09,32,0.1650759375,0.050574375,0.000972421875,1.907340625e-06,0.0391486037207752,0.0105578944435264,0.00352422304379409,1.34877426453928e-06,0.00153261317328629,0.000111469135080645,1.24201480624093e-05,1.81919201668347e-12,0.17385,0.052615,0.00025895,1.907e-06,0.4072,0.05707,NA,3.815e-06
"536314",6255844009,2167,6.464e+10,7.35e+10,8.86e+09,31,0.162813870967742,0.04929,0.000922567741935484,1.87656774193548e-06,0.0405937100774179,0.0105814743774202,0.00329569954378804,1.29096752254194e-06,0.00164784929784946,0.0001119676,1.08616354829247e-05,1.66659714425806e-12,0.1721,0.05151,0.0002785,1.907e-06,0.5078,0.05743,NA,3.815e-06
"536345",6255844009,2198,6.4662e+10,7.38e+10,9.138e+09,32,0.178723125,0.0580415625,0.008171725,1.78813125e-06,0.0837665973322841,0.016485125672787,0.016980703627505,1.52726889269861e-06,0.00701684282862903,0.000271759368447581,0.000288344295685161,2.33255027060484e-12,0.22375,0.06396,0.0004272,1.907e-06,0.4883,0.06543,NA,4.768e-06
"536375",6255844009,2228,6.4703e+10,7.38e+10,9.092e+09,34,0.150932205882353,0.0544672647058824,0.00190954235294118,1.85126176470588e-06,0.0674142420793866,0.0210246390770864,0.00439164853413983,1.44624195029628e-06,0.00454468003513815,0.000442035448321747,1.92865768474125e-05,2.09161577879679e-12,0.1769,0.06396,0.00050545,1.907e-06,0.4619,0.06433,0.08105,3.815e-06
"536390",6255844009,2243,6.4719e+10,7.38e+10,9.081e+09,32,0.16541375,0.05856125,0.010224621875,1.60931875e-06,0.0752330128184558,0.01621219110184,0.0178984638686827,1.42156818552214e-06,0.00566000621774193,0.000262835140322581,0.000320355008858538,2.02085610608871e-12,0.2046,0.06396,0.00066565,1.43035e-06,0.4629,0.0658,NA,3.815e-06
"536446",6255844009,2299,6.485e+10,7.38e+10,8.95e+09,31,0.161069580645161,0.0574593548387097,0.00318612258064516,1.56890967741935e-06,0.0765839989074194,0.017051379599216,0.00640649865400801,1.31569086145007e-06,0.00586510888865161,0.000290749546236559,4.10432250038065e-05,1.73104244290323e-12,0.198,0.06409,0.0002136,1.907e-06,2.059,0.06409,NA,3.815e-06
"536447",6255844009,2300,6.4853e+10,7.38e+10,7.963e+09,33,0.159226727272727,0.0483469696969697,0.00324043939393939,1.24265151515152e-06,0.0916255034008247,0.0247028600931209,0.00773922596698708,1.37966122927904e-06,0.00839523287345455,0.000610231296780303,5.98956185680871e-05,1.90346510757576e-12,0.2156,0.06409,0.0001812,9.537e-07,0.46,0.06519,NA,3.815e-06
"536451",6255844009,2304,6.4855e+10,7.38e+10,8.945e+09,31,0.175365806451613,0.0585339032258065,0.00793552580645161,1.69199677419355e-06,0.0709219062431439,0.0154314804093339,0.0176532384687148,1.38665852837769e-06,0.00502991678516129,0.000238130587623656,0.000311636828433312,1.92282187432258e-12,0.209,0.06396,0.0003271,1.907e-06,0.4639,0.06506,NA,3.815e-06
"536459",6255844009,2312,6.4864e+10,7.38e+10,8.936e+09,30,0.187326666666667,0.0528683333333333,0.00070017,2.06629666666667e-06,0.0205452726894791,0.00377798530813789,0.00220809881949499,1.32730922247134e-06,0.000422108229885057,1.42731729885058e-05,4.87570039665517e-06,1.76174977205747e-12,0.198,0.05368,0.0002503,1.907e-06,0.4404,0.0578,0.06873,3.815e-06
"536491",6255844009,2344,6.4899e+10,7.38e+10,8.901e+09,31,0.199740322580645,0.05858,0.00177598677419355,2.12265161290323e-06,0.0643413454674297,0.0169194003045813,0.00602917737753855,1.57109180908712e-06,0.00413980873655914,0.000286266106666667,3.63509798498226e-05,2.46832947258065e-12,0.2229,0.06409,0.0002565,1.907e-06,0.4746,0.06494,NA,4.768e-06
"536505",6255844009,2358,6.4912e+10,7.35e+10,8.588e+09,30,0.151741333333333,0.039996,0.00117136166666667,1.39868333333333e-06,0.0842190367427997,0.020744087416867,0.00447115273464205,1.31892339117236e-06,0.00709284614988505,0.000430317162758621,1.99912067764971e-05,1.73955891178161e-12,0.19145,0.0502,0.000216,9.537e-07,0.4746,0.05609,NA,3.815e-06
"536511",6255844009,2364,6.4931e+10,7.35e+10,8.569e+09,30,0.162312666666667,0.058709,0.00250739666666667,1.78016333333333e-06,0.0505709111516951,0.0164486946028532,0.00715166776948992,1.29496907205335e-06,0.00255741705471264,0.000270559554137931,5.11463518851609e-05,1.67694489757471e-12,0.18065,0.06409,0.00036575,1.907e-06,0.4414,0.06409,NA,3.815e-06
"536538",6255844009,2391,6.4966e+10,7.38e+10,8.834e+09,31,0.164322903225806,0.0587735483870968,0.00213648709677419,1.87657741935484e-06,0.0496749017240127,0.0161519267268412,0.00506354943280843,1.35960960933882e-06,0.00246759586129032,0.000260884736989247,2.56395328584946e-05,1.84853828980645e-12,0.1799,0.06396,0.0008345,1.907e-06,0.4639,0.06396,NA,3.815e-06
"536542",6255844009,2395,6.4967e+10,7.38e+10,8.825e+09,35,0.154728114285714,0.0541048571428571,0.00958929428571428,1.36237714285714e-06,0.0931369656918276,0.0206956195097116,0.0190101511172621,1.39333319525216e-06,0.00867449437828067,0.000428308666890756,0.000361385845501143,1.9413773929916e-12,0.2129,0.06384,0.0006485,9.537e-07,0.479,0.06396,NA,3.815e-06
"536544",6255844009,2397,6.4968e+10,7.38e+10,8.832e+09,31,0.19137935483871,0.0586806451612903,0.00436003870967742,2.03038387096774e-06,0.067601046191879,0.0164087098691485,0.011784048293567,1.53268212905716e-06,0.00456990144623656,0.000269245759569893,0.000138863794185118,2.34911450873118e-12,0.218,0.06396,0.0001688,1.907e-06,0.4644,0.06458,NA,4.768e-06
"536553",6255844009,2406,6.4963e+10,7.38e+10,8.837e+09,31,0.165883225806452,0.0574635483870968,0.00264625483870968,1.87657741935484e-06,0.0569140607926897,0.0180375825335856,0.00493587962493946,1.35960960933882e-06,0.00323921031591398,0.000325354383655914,2.43629076718925e-05,1.84853828980645e-12,0.1897,0.06409,0.000555,1.907e-06,0.4473,0.06543,NA,3.815e-06
"536556",6255844009,2409,6.497e+10,7.35e+10,8.53e+09,30,0.172341666666667,0.0555743333333333,0.00559144666666667,1.78017333333333e-06,0.0704912473942361,0.0163506553033991,0.013237509594923,1.365709292016e-06,0.0049690159591954,0.000267343928850575,0.000175231660275678,1.86516187029885e-12,0.19435,0.061495,0.0003762,1.907e-06,0.4307,0.06396,NA,3.815e-06
"536561",6255844009,2414,6.4972e+10,7.35e+10,8.528e+09,30,0.189331666666667,0.058805,0.001405561,2.12984e-06,0.0586845166728536,0.0167226682308363,0.00498600650457849,1.49608922806924e-06,0.00344387249712644,0.000279647632758621,2.4860260863699e-05,2.23828297834483e-12,0.209,0.06409,0.000165,1.907e-06,0.4478,0.06555,NA,4.768e-06
"536574",6255844009,2427,6.5008e+10,7.38e+10,8.792e+09,31,0.170161612903226,0.0583712903225806,0.00334294193548387,1.66121290322581e-06,0.0628595827802876,0.0171352947143093,0.00827159809697313,1.3022620309144e-06,0.00395132714731183,0.000293618324946236,6.84193350778495e-05,1.69588639716129e-12,0.1965,0.06409,0.0001612,1.907e-06,0.4292,0.06592,NA,3.815e-06
"536583",6255844009,2436,6.5016e+10,7.35e+10,8.484e+09,29,0.217900689655172,0.0620368965517241,0.00293287586206896,2.3348e-06,0.0455804063426878,0.00858356407138012,0.00862448508594054,1.58323914108297e-06,0.00207757344236453,7.36775721674877e-05,7.43817429976108e-05,2.50664617785714e-12,0.2307,0.06396,0.0002394,1.907e-06,0.4868,0.06531,0.08838,4.768e-06
"536587",6255844009,2440,6.5017e+10,7.35e+10,8.483e+09,30,0.181227333333333,0.0583656666666667,0.00614096512333333,1.81197333333333e-06,0.0715927022833325,0.0164671580537692,0.0156235217990647,1.40235873120557e-06,0.00512551502022989,0.000271167294367816,0.00024409443340585,1.96661001098851e-12,0.21375,0.06409,0.0002327,1.907e-06,0.4565,0.06421,NA,3.815e-06
"542192",6255950039,1,6.4889e+10,7.5815e+10,1.0926e+10,41,0.210837409756098,0.0712264146341463,0.0181059709512195,0.000194180731707317,0.134591072525296,0.043288804747865,0.0126927258829152,0.00018453973548521,0.0181147568035094,0.00187392061649878,0.000161105290338826,3.40549139729512e-08,0.2832,0.09216,0.02078,0.0001478,0.4878,0.1121,NA,0.0005112
"542196",6255950039,5,6.4883e+10,7.5818e+10,1.0935e+10,40,0.15414617,0.086658,0.00921375,0.000260086675,0.097623610237389,0.0301332230994126,0.00945710117332812,0.000175963624219994,0.00953036927578164,0.000908011134358975,8.94367626025641e-05,3.09631970486352e-08,0.1284,0.097045,0.0064925,0.00028035,0.7168,0.1101,NA,0.0005302
"542200",6255950039,9,6.49e+10,7.4605e+10,9.705e+09,36,0.174950277777778,0.0852338888888889,0.0109341944444444,0.000245602694444445,0.0693945784150776,0.0319773806018994,0.00882488881619786,0.000179940856002159,0.00481560751340635,0.00102255287015873,7.7878662618254e-05,3.23787116587897e-08,0.2002,0.096555,0.0075835,0.0002489,3.32,0.1102,NA,0.0005217
"594107",6256516779,0,7.1866e+10,1.629e+11,9.1034e+10,304,0.34700927631579,0.635766776315787,0.00701400328947369,3.41265888157896e-05,0.0412089768105395,0.0162713109247696,0.00139625228104823,2.47754814095823e-06,0.00169817976977158,0.000264755559210526,1.94952043233238e-06,6.13824479076559e-12,0.3418,0.6367,0.007088,3.433e-05,3.656,0.6367,0.05426,3.529e-05
"594109",6256517194,0,7.1874e+10,2.514e+11,1.79526e+11,600,0.224400883333334,0.636083166666664,5.81630333333334e-05,3.44336645e-05,0.0170152874615364,0.0286709196928225,8.65110830141009e-05,8.36883892669056e-06,0.000289520007398719,0.000822021636032275,7.48416748427267e-09,7.00374649808912e-11,0.2241,0.6377,4.6255e-05,3.719e-05,3.148,0.6377,NA,3.815e-05
"594110",6256517194,1,7.1893e+10,2.514e+11,1.79507e+11,600,0.2001639,0.636017166666663,8.286145e-05,3.47737628333333e-05,0.0170324950002406,0.029904218639845,7.46521153212289e-05,7.96373333147587e-06,0.000290105885933222,0.000894262292459655,5.57293832193405e-09,6.34210485748598e-11,0.19985,0.6377,5.531e-05,3.719e-05,2.109,0.6387,NA,3.815e-05
"606275",6256640932,12,7.3279e+10,7.6848e+10,3.409e+09,41,0.358211994146341,0.0128182926829268,0.00450212304878049,4.16339024390244e-06,2.02432693416533,0.0142719296001695,0.00844733992687999,9.42309146957104e-06,4.09789953638719,0.000203687974512195,7.13575518402609e-05,8.87946528439024e-11,0.001165,0,0.0005026,0,13,0.03345,NA,3.719e-05
"628234",6256828882,108,7.4492e+10,8.46e+10,1.0108e+10,35,0.154594685714286,0.0507870285714286,0.00412583428571429,9.01097142857143e-05,0.0494208456278804,0.0126210056313361,0.0122250911328239,3.82920183271008e-05,0.00244241998257479,0.000159289783146219,0.000149452853205849,1.46627866756303e-09,0.1689,0.05377,0.0006304,9.251e-05,0.3525,0.06012,NA,0.0001459
"628241",6256828882,115,7.4472e+10,8.46e+10,1.0128e+10,35,0.184174957142857,0.0645977142857143,0.00166220857142857,9.11205714285714e-05,0.0514181096565453,0.0165005930527493,0.00517292459300582,3.69393236938359e-05,0.00264382200065252,0.000272269571092437,2.67591488449244e-05,1.36451363495798e-09,0.2017,0.06958,0.0002518,9.251e-05,0.6396,0.07092,NA,0.0001459
"628247",6256828882,121,7.4473e+10,8.46e+10,1.0121e+10,39,0.159339071794872,0.0601266923076923,0.006562,7.68332051282051e-05,0.0686449533031378,0.0226261973770437,0.0128704668591968,3.8890917159192e-05,0.00471212961398997,0.000511944807744939,0.000165648917173684,1.51250343748313e-09,0.1917,0.06946,0.0007296,8.202e-05,0.4258,0.07251,NA,0.0001326
